location_id,latitude,longitude,elevation_m,scenario,period,month,precipitation_mm,mean_temperature_c,minimum_temperature_c,maximum_temperature_c,relative_humidity_percent,wind_speed_ms,consecutive_dry_days_index,heavy_rain_days,heat_stress_days,drought_tendency,coconut_climate_suitability,temperature_spread_c,precipitation_spread_fraction,data_source_type,generation_version
zamboanga,6.921,122.079,25,ssp370,historical,3,97.898,26.85,22.65,31.85,75.958,2.505,0.1656,1.305,0.875,0.1656,0.7554,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,historical,4,106.487,27.45,23.25,32.45,76.13,2.451,0.1608,1.42,2.375,0.1608,0.7486,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,historical,5,169.384,27.55,23.35,32.55,80.388,2.305,0.1259,2.258,2.625,0.1259,0.8251,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,historical,6,232.391,27.05,22.85,32.05,85.648,2.105,0.0909,3.099,1.375,0.0909,0.82,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,historical,7,269.017,26.65,22.45,31.65,87.38,1.905,0.0705,3.587,0.375,0.0705,0.7621,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,historical,8,261.573,26.75,22.55,31.75,87.231,1.759,0.0747,3.488,0.625,0.0747,0.7762,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,historical,9,218.148,26.85,22.65,31.85,86.363,1.705,0.0988,2.909,0.875,0.0988,0.8295,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,historical,10,208.291,26.85,22.65,31.85,86.166,1.759,0.1043,2.777,0.875,0.1043,0.8402,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,historical,11,183.657,26.65,22.45,31.65,84.673,1.905,0.118,2.449,0.375,0.118,0.855,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,historical,12,151.912,26.25,22.05,31.25,82.038,2.105,0.1356,2.025,0.0,0.1356,0.7902,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2021-2040,1,122.561,26.601,22.401,31.601,78.979,2.305,0.1834,1.668,1.828,0.1834,0.7665,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2021-2040,2,89.216,26.801,22.601,31.801,76.312,2.451,0.2019,1.215,2.328,0.2019,0.7347,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2021-2040,3,96.855,27.401,23.201,32.401,75.465,2.505,0.1977,1.319,3.828,0.1977,0.7326,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2021-2040,4,105.334,28.001,23.801,33.001,75.634,2.451,0.193,1.434,5.328,0.193,0.7077,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2021-2040,5,167.573,28.101,23.901,33.101,79.879,2.305,0.1584,2.281,5.578,0.1584,0.7833,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2021-2040,6,229.976,27.601,23.401,32.601,85.127,2.105,0.1237,3.131,4.328,0.1237,0.7832,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2021-2040,7,266.272,27.201,23.001,32.201,86.853,1.905,0.1036,3.625,3.328,0.1036,0.7677,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2021-2040,8,258.884,27.301,23.101,32.301,86.705,1.759,0.1077,3.524,3.578,0.1077,0.7697,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2021-2040,9,215.843,27.401,23.201,32.401,85.844,1.705,0.1316,2.938,3.828,0.1316,0.8106,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2021-2040,10,206.041,27.401,23.201,32.401,85.648,1.759,0.137,2.805,3.828,0.137,0.8213,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2021-2040,11,181.682,27.201,23.001,32.201,84.161,1.905,0.1506,2.473,3.328,0.1506,0.8558,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2021-2040,12,150.321,26.801,22.601,31.801,81.534,2.105,0.168,2.046,2.328,0.168,0.8149,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2041-2060,1,121.299,27.152,22.952,32.153,78.481,2.305,0.2156,1.685,4.781,0.2156,0.7733,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2041-2060,2,88.283,27.352,23.152,32.352,75.821,2.451,0.234,1.227,5.281,0.234,0.718,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2041-2060,3,95.812,27.952,23.752,32.952,74.971,2.505,0.2298,1.331,6.781,0.2298,0.6919,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2041-2060,4,104.181,28.553,24.353,33.552,75.139,2.451,0.2251,1.447,8.281,0.2251,0.6668,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2041-2060,5,165.761,28.652,24.452,33.652,79.37,2.305,0.1909,2.303,8.531,0.1909,0.7416,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2041-2060,6,227.561,28.152,23.952,33.152,84.606,2.105,0.1566,3.162,7.281,0.1566,0.7465,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2041-2060,7,263.528,27.752,23.553,32.752,86.326,1.905,0.1366,3.661,6.281,0.1366,0.7313,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2041-2060,8,256.194,27.852,23.652,32.852,86.179,1.759,0.1407,3.559,6.531,0.1407,0.7333,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2041-2060,9,213.538,27.952,23.752,32.952,85.326,1.705,0.1644,2.967,6.781,0.1644,0.7737,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2041-2060,10,203.791,27.952,23.752,32.952,85.131,1.759,0.1698,2.831,6.781,0.1698,0.7843,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2041-2060,11,179.706,27.752,23.553,32.752,83.649,1.905,0.1832,2.497,6.281,0.1832,0.8139,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2041-2060,12,148.729,27.352,23.152,32.352,81.03,2.105,0.2004,2.066,5.281,0.2004,0.7973,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2061-2080,1,120.036,27.704,23.504,32.704,77.983,2.305,0.2478,1.701,7.734,0.2478,0.7323,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2061-2080,2,87.35,27.904,23.704,32.904,75.329,2.451,0.266,1.238,8.234,0.266,0.6774,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2061-2080,3,94.769,28.504,24.304,33.504,74.478,2.505,0.2619,1.343,9.734,0.2619,0.6511,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2061-2080,4,103.029,29.104,24.904,34.104,74.643,2.451,0.2573,1.46,11.234,0.2573,0.626,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2061-2080,5,163.95,29.204,25.004,34.204,78.862,2.305,0.2234,2.324,11.484,0.2234,0.6998,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2061-2080,6,225.146,28.704,24.504,33.704,84.085,2.105,0.1894,3.191,10.234,0.1894,0.7097,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2061-2080,7,260.784,28.304,24.104,33.304,85.798,1.905,0.1696,3.696,9.234,0.1696,0.6949,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2061-2080,8,253.505,28.404,24.204,33.404,85.653,1.759,0.1737,3.593,9.484,0.1737,0.6968,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2061-2080,9,211.233,28.504,24.304,33.504,84.807,1.705,0.1971,2.994,9.734,0.1971,0.7369,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2061-2080,10,201.541,28.504,24.304,33.504,84.613,1.759,0.2025,2.857,9.734,0.2025,0.7474,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2061-2080,11,177.73,28.304,24.104,33.304,83.137,1.905,0.2158,2.519,9.234,0.2158,0.7719,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2061-2080,12,147.137,27.904,23.704,32.904,80.525,2.105,0.2328,2.085,8.234,0.2328,0.7558,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2081-2100,1,118.774,28.255,24.055,33.255,77.485,2.305,0.28,1.717,10.688,0.28,0.6912,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2081-2100,2,86.417,28.455,24.255,33.455,74.838,2.451,0.298,1.249,11.187,0.298,0.6368,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2081-2100,3,93.726,29.055,24.855,34.055,73.985,2.505,0.2939,1.355,12.688,0.2939,0.6104,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2081-2100,4,101.876,29.655,25.455,34.655,74.148,2.451,0.2894,1.472,14.188,0.2894,0.5851,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2081-2100,5,162.139,29.755,25.555,34.755,78.353,2.305,0.2559,2.343,14.438,0.2559,0.6581,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2081-2100,6,222.731,29.255,25.055,34.255,83.565,2.105,0.2223,3.219,13.188,0.2223,0.673,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2081-2100,7,258.04,28.855,24.655,33.855,85.271,1.905,0.2026,3.73,12.188,0.2026,0.6585,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2081-2100,8,250.815,28.955,24.755,33.955,85.126,1.759,0.2067,3.625,12.437,0.2067,0.6604,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2081-2100,9,208.928,29.055,24.855,34.055,84.289,1.705,0.2299,3.02,12.688,0.2299,0.7,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2081-2100,10,199.29,29.055,24.855,34.055,84.096,1.759,0.2353,2.88,12.688,0.2353,0.7105,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2081-2100,11,175.754,28.855,24.655,33.855,82.625,1.905,0.2484,2.54,12.188,0.2484,0.7299,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp370,2081-2100,12,145.546,28.455,24.255,33.455,80.021,2.105,0.2651,2.104,11.187,0.2651,0.7143,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,historical,1,123.823,26.05,21.85,31.05,79.476,2.335,0.1512,1.651,0.0,0.1512,0.7413,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,historical,2,90.149,26.25,22.05,31.25,76.803,2.481,0.1699,1.202,0.0,0.1699,0.7092,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,historical,3,97.898,26.85,22.65,31.85,75.958,2.535,0.1656,1.305,0.875,0.1656,0.7554,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,historical,4,106.487,27.45,23.25,32.45,76.13,2.481,0.1608,1.42,2.375,0.1608,0.7486,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,historical,5,169.384,27.55,23.35,32.55,80.388,2.335,0.1259,2.258,2.625,0.1259,0.8251,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,historical,6,232.391,27.05,22.85,32.05,85.648,2.135,0.0909,3.099,1.375,0.0909,0.82,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,historical,7,269.017,26.65,22.45,31.65,87.38,1.935,0.0705,3.587,0.375,0.0705,0.7621,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,historical,8,261.573,26.75,22.55,31.75,87.231,1.789,0.0747,3.488,0.625,0.0747,0.7762,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,historical,9,218.148,26.85,22.65,31.85,86.363,1.735,0.0988,2.909,0.875,0.0988,0.8295,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,historical,10,208.291,26.85,22.65,31.85,86.166,1.789,0.1043,2.777,0.875,0.1043,0.8402,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,historical,11,183.657,26.65,22.45,31.65,84.673,1.935,0.118,2.449,0.375,0.118,0.855,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,historical,12,151.912,26.25,22.05,31.25,82.038,2.135,0.1356,2.025,0.0,0.1356,0.7902,0.35,0.08,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2021-2040,1,122.2,26.759,22.559,31.759,78.837,2.335,0.1926,1.673,2.672,0.1926,0.7736,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2021-2040,2,88.949,26.959,22.759,31.959,76.171,2.481,0.2111,1.218,3.172,0.2111,0.742,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2021-2040,3,96.557,27.559,23.359,32.559,75.324,2.535,0.2069,1.322,4.672,0.2069,0.721,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2021-2040,4,105.005,28.159,23.959,33.159,75.493,2.481,0.2022,1.438,6.172,0.2022,0.696,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2021-2040,5,167.055,28.259,24.059,33.259,79.734,2.335,0.1677,2.288,6.422,0.1677,0.7714,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2021-2040,6,229.286,27.759,23.559,32.759,84.978,2.135,0.1331,3.14,5.172,0.1331,0.7727,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2021-2040,7,265.488,27.359,23.159,32.359,86.702,1.935,0.113,3.635,4.172,0.113,0.7573,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2021-2040,8,258.115,27.459,23.259,32.459,86.555,1.789,0.1171,3.534,4.422,0.1171,0.7593,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2021-2040,9,215.185,27.559,23.359,32.559,85.696,1.735,0.141,2.947,4.672,0.141,0.8001,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2021-2040,10,205.398,27.559,23.359,32.559,85.5,1.789,0.1464,2.813,4.672,0.1464,0.8107,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2021-2040,11,181.117,27.359,23.159,32.359,84.015,1.935,0.1599,2.48,4.172,0.1599,0.8438,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2021-2040,12,149.866,26.959,22.759,31.959,81.39,2.135,0.1772,2.052,3.172,0.1772,0.8219,0.462,0.11,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2041-2060,1,120.577,27.468,23.268,32.468,78.197,2.335,0.234,1.695,6.469,0.234,0.7498,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2041-2060,2,87.749,27.668,23.468,32.668,75.54,2.481,0.2523,1.233,6.969,0.2523,0.6948,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2041-2060,3,95.216,28.268,24.068,33.268,74.689,2.535,0.2481,1.338,8.469,0.2481,0.6686,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2041-2060,4,103.523,28.868,24.668,33.868,74.855,2.481,0.2435,1.455,9.969,0.2435,0.6435,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2041-2060,5,164.726,28.968,24.768,33.968,79.08,2.335,0.2095,2.315,10.219,0.2095,0.7177,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2041-2060,6,226.181,28.468,24.268,33.468,84.309,2.135,0.1753,3.179,8.969,0.1753,0.7255,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2041-2060,7,261.96,28.068,23.868,33.068,86.024,1.935,0.1555,3.681,7.969,0.1555,0.7105,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2041-2060,8,254.657,28.168,23.968,33.168,85.878,1.789,0.1595,3.579,8.219,0.1595,0.7125,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2041-2060,9,212.221,28.268,24.068,33.268,85.029,1.735,0.1831,2.982,8.469,0.1831,0.7527,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2041-2060,10,202.505,28.268,24.068,33.268,84.835,1.789,0.1885,2.846,8.469,0.1885,0.7632,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2041-2060,11,178.577,28.068,23.868,33.068,83.357,1.935,0.2018,2.51,7.969,0.2018,0.7899,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2041-2060,12,147.82,27.668,23.468,32.668,80.741,2.135,0.2189,2.077,6.969,0.2189,0.7736,0.575,0.14,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2061-2080,1,118.954,28.176,23.976,33.176,77.557,2.335,0.2754,1.715,10.266,0.2754,0.6971,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2061-2080,2,86.55,28.376,24.176,33.376,74.908,2.481,0.2934,1.247,10.766,0.2934,0.6426,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2061-2080,3,93.875,28.976,24.776,33.976,74.055,2.535,0.2893,1.353,12.266,0.2893,0.6162,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2061-2080,4,102.041,29.576,25.376,34.576,74.218,2.481,0.2848,1.471,13.766,0.2848,0.5909,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2061-2080,5,162.398,29.676,25.476,34.676,78.425,2.335,0.2513,2.341,14.016,0.2513,0.664,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2061-2080,6,223.076,29.176,24.976,34.176,83.639,2.135,0.2176,3.215,12.766,0.2176,0.6782,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2061-2080,7,258.432,28.776,24.576,33.776,85.346,1.935,0.1979,3.725,11.766,0.1979,0.6637,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2061-2080,8,251.2,28.876,24.676,33.876,85.201,1.789,0.2019,3.621,12.016,0.2019,0.6656,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2061-2080,9,209.257,28.976,24.776,33.976,84.363,1.735,0.2252,3.016,12.266,0.2252,0.7053,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2061-2080,10,199.612,28.976,24.776,33.976,84.17,1.789,0.2306,2.877,12.266,0.2306,0.7158,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2061-2080,11,176.036,28.776,24.576,33.776,82.698,1.935,0.2437,2.537,11.766,0.2437,0.7359,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2061-2080,12,145.773,28.376,24.176,33.376,80.093,2.135,0.2605,2.101,10.766,0.2605,0.7202,0.688,0.17,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2081-2100,1,117.331,28.885,24.685,33.885,76.917,2.335,0.3168,1.733,14.063,0.3168,0.6443,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2081-2100,2,85.35,29.085,24.885,34.085,74.277,2.481,0.3346,1.261,14.563,0.3346,0.5904,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2081-2100,3,92.535,29.685,25.485,34.685,73.421,2.535,0.3306,1.367,16.063,0.3306,0.5638,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2081-2100,4,100.559,30.285,26.085,35.285,73.581,2.481,0.3261,1.486,17.563,0.3261,0.5383,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2081-2100,5,160.069,30.385,26.185,35.385,77.771,2.335,0.2931,2.365,17.813,0.2931,0.6104,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2081-2100,6,219.971,29.885,25.685,34.885,82.969,2.135,0.2598,3.25,16.563,0.2598,0.631,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2081-2100,7,254.903,29.485,25.285,34.485,84.668,1.935,0.2404,3.766,15.563,0.2404,0.6169,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2081-2100,8,247.742,29.585,25.385,34.585,84.525,1.789,0.2444,3.66,15.813,0.2444,0.6187,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2081-2100,9,206.293,29.685,25.485,34.685,83.696,1.735,0.2674,3.048,16.063,0.2674,0.6579,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2081-2100,10,196.719,29.685,25.485,34.685,83.504,1.789,0.2727,2.906,16.063,0.2727,0.6683,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2081-2100,11,173.496,29.485,25.285,34.485,82.04,1.935,0.2856,2.563,15.563,0.2856,0.682,0.8,0.2,synthetic_reference_based,climate-demo-1.0
zamboanga,6.921,122.079,25,ssp585,2081-2100,12,143.727,29.085,24.885,34.085,79.445,2.135,0.3022,2.123,14.563,0.3022,0.6669,0.8,0.2,synthetic_reference_based,climate-demo-1.0
bicol,13.139,123.743,60,ssp126,historical,1,127.086,25.84,21.64,30.84,79.542,2.245,0.1494,1.694,0.0,0.1494,0.733,0.35,0.08,synthetic_reference_based,climate-demo-1.0
bicol,13.139,123.743,60,ssp126,historical,2,92.671,26.04,21.84,31.04,76.853,2.391,0.1685,1.236,0.0,0.1685,0.6999,0.35,0.08,synthetic_reference_based,climate-demo-1.0
bicol,13.139,123.743,60,ssp126,historical,3,100.649,26.64,22.44,31.64,76.013,2.445,0.1641,1.342,0.35,0.1641,0.7464,0.35,0.08,synthetic_reference_based,climate-demo-1.0
bicol,13.139,123.743,60,ssp126,historical,4,109.309,27.24,23.04,32.24,76.186,2.391,0.1593,1.457,1.85,0.1593,0.7649,0.35,0.08,synthetic_reference_based,climate-demo-1.0
bicol,13.139,123.743,60,ssp126,historical,5,173.566,27.34,23.14,32.34,80.471,2.245,0.1236,2.314,2.1,0.1236,0.8432,0.35,0.08,synthetic_reference_based,climate-demo-1.0
bicol,13.139,123.743,60,ssp126,historical,6,238.061,26.84,22.64,31.84,85.761,2.045,0.0877,3.174,0.85,0.0877,0.8072,0.35,0.08,synthetic_reference_based,climate-demo-1.0
bicol,13.139,123.743,60,ssp126,historical,7,275.958,26.44,22.24,31.44,87.519,1.845,0.0667,3.679,0.0,0.0667,0.7419,0.35,0.08,synthetic_reference_based,climate-demo-1.0
bicol,13.139,123.743,60,ssp126,historical,8,268.798,26.54,22.34,31.54,87.376,1.699,0.0707,3.584,0.1,0.0707,0.7557,0.35,0.08,synthetic_reference_based,climate-demo-1.0
bicol,13.139,123.743,60,ssp126,historical,9,224.315,26.64,22.44,31.64,86.486,1.645,0.0954,2.991,0.35,0.0954,0.8101,0.35,0.08,synthetic_reference_based,climate-demo-1.0
bicol,13.139,123.743,60,ssp126,historical,10,213.929,26.64,22.44,31.64,86.279,1.699,0.1012,2.852,0.35,0.1012,0.8215,0.35,0.08,synthetic_reference_based,climate-demo-1.0
bicol,13.139,123.743,60,ssp126,historical,11,188.268,26.44,22.24,31.44,84.765,1.845,0.1154,2.51,0.0,0.1154,0.8374,0.35,0.08,synthetic_reference_based,climate-demo-1.0
bicol,13.139,123.743,60,ssp126,historical,12,155.601,26.04,21.84,31.04,82.112,2.045,0.1336,2.075,0.0,0.1336,0.7824,0.35,0.08,synthetic_reference_based,climate-demo-1.0
bicol,13.139,123.743,60,ssp126,2021-2040,1,126.531,26.076,21.876,31.076,79.328,2.245,0.1632,1.702,0.0,0.1632,0.7438,0.462,0.11,synthetic_reference_based,climate-demo-1.0
bicol,13.139,123.743,60,ssp126,2021-2040,2,92.261,26.276,22.076,31.276,76.643,2.391,0.1822,1.241,0.116,0.1822,0.7108,0.462,0.11,synthetic_reference_based,climate-demo-1.0
bicol,13.139,123.743,60,ssp126,2021-2040,3,100.19,26.876,22.676,31.876,75.801,2.445,0.1778,1.348,1.616,0.1778,0.7572,0.462,0.11,synthetic_reference_based,climate-demo-1.0
bicol,13.139,123.743,60,ssp126,2021-2040,4,108.802,27.476,23.276,32.476,75.974,2.391,0.1731,1.464,3.116,0.1731,0.7474,0.462,0.11,synthetic_reference_based,climate-demo-1.0
